Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
UGI,2024-04-30,SPY,XLRE,MDY,RF,0.65,0.02,0.6946873884062912,1,0.01252942317845862,0.01152942317845862
ATI,2024-04-30,SPY,XLI,MDY,RF,0.65,0.08,0.47688669773161413,-1,-0.012322944116151426,0.011322944116151427
NFG,2024-04-30,SPY,XLU,MDY,LR,0.55,0.1,0.411740079591446,-1,-0.012218420711920159,0.011218420711920158
GNTX,2024-04-30,SPY,XLB,MDY,RF,0.575,0.02,0.532641401956049,-1,-0.01117584176707375,0.01017584176707375
ASH,2024-04-30,SPY,XLB,MDY,LR,0.575,0.06,0.44570974742171837,-1,-0.010772173173230648,0.009772173173230647
AVT,2024-04-30,SPY,XLI,MDY,LR,0.65,0.02,0.49519908931495626,-1,-0.010700135620799823,0.009700135620799823
GME,2024-04-30,SPY,XLY,IJR,LR,0.55,0.06,0.43480544236007673,-1,-0.010194094076475762,0.009194094076475763
AIT,2024-04-30,SPY,XLI,IJR,LR,0.55,0.1,0.4447013425763171,-1,-0.010060870743896692,0.009060870743896693
COKE,2024-04-30,SPY,XLP,MDY,LR,0.575,0.06,0.7560742744621599,1,0.00978446908179845,0.00878446908179845
CGNX,2024-04-30,SPY,XLI,IJR,LR,0.55,0.1,0.4177873883284346,-1,-0.009764021507195826,0.008764021507195827
GT,2024-04-30,SPY,XLB,MDY,LR,0.625,0.02,0.47980367036964466,-1,-0.009570573427806173,0.008570573427806174
RMBS,2024-04-30,SPY,XLK,,LR,0.575,0.02,0.5290111202017438,-1,-0.009226044451847083,0.008226044451847082
SMG,2024-04-30,SPY,XLB,MDY,RF,0.65,0.08,0.5156060014857502,-1,-0.008842968291462089,0.00784296829146209
MAT,2024-04-30,SPY,XLY,MDY,LR,0.55,0.02,0.46692836225124834,-1,-0.008284494523790953,0.007284494523790953
CNX,2024-04-30,SPY,XLE,MDY,LR,0.625,0.1,0.4575791611217242,-1,-0.007689631754970232,0.006689631754970232
SWX,2024-04-30,SPY,XLU,MDY,RF,0.625,0.02,0.4913167895077094,-1,-0.007654358544395527,0.006654358544395527
SR,2024-04-30,SPY,XLU,IJR,RF,0.6,0.02,0.49869610939510717,-1,-0.007443038106488616,0.0064430381064886156
SYNA,2024-04-30,SPY,XLK,,RF,0.55,0.02,0.5034113276089711,-1,-0.006914450003255681,0.005914450003255681
MKSI,2024-04-30,SPY,XLK,,LR,0.65,0.06,0.3379066023724429,-1,-0.006439903186836959,0.005439903186836959
KEX,2024-04-30,SPY,XLI,MDY,LR,0.625,0.04,0.5253183136628082,-1,-0.004814882128053031,0.003814882128053031
WEX,2024-04-30,SPY,XLI,MDY,LR,0.575,0.06,0.4484660795511853,-1,-0.004645753041527645,0.003645753041527645
WPC,2024-04-30,SPY,XLRE,MDY,RF,0.65,0.02,0.59713258606139,-1,-0.0038434697384258005,0.0028434697384258005
AYI,2024-04-30,SPY,XLI,MDY,LR,0.625,0.04,0.5169740007935224,-1,-0.00353835489167713,0.00253835489167713
SGI,2024-04-30,SPY,XLB,MDY,LR,0.625,0.08,0.5182542064151194,-1,-0.0033349578040847852,0.0023349578040847852
SCI,2024-04-30,SPY,XLF,MDY,RF,0.625,0.02,0.5454123111544328,-1,-0.003115728084585532,0.002115728084585532
SAM,2024-04-30,SPY,XLP,,LR,0.575,0.02,0.40971319764123343,-1,-0.002542885993868595,0.001542885993868595
DLB,2024-04-30,SPY,XLB,MDY,LR,0.65,0.04,0.5359230976776159,-1,-0.002435989300289446,0.001435989300289446
HOG,2024-04-30,SPY,XLB,MDY,LR,0.65,0.04,0.4938076163884054,-1,-0.0011060821302516205,0.00010608213025162043
MMS,2024-04-30,SPY,XLB,IJR,RF,0.55,0.08,0.5446269999596615,0,0.0021843554450469167,0.0
MLI,2024-04-30,SPY,XLI,IJR,LR,0.55,0.1,0.48008450979506445,0,0.009290201000942841,0.0
XPO,2024-04-30,SPY,XLI,MDY,RF,0.55,0.1,0.5837039002511805,0,-0.00029649162131515174,-0.0
TREX,2024-04-30,SPY,XLB,MDY,LR,0.55,0.1,0.4760582623436721,0,0.0052320584068615205,0.0
MSA,2024-04-30,SPY,XLI,MDY,LR,0.575,0.1,0.6150149779270633,0,0.018103620906379108,0.0
MTG,2024-04-30,SPY,XLF,MDY,LR,0.575,0.06,0.5377236263839594,0,0.01495296528799951,0.0
MTN,2024-04-30,SPY,XLB,MDY,RF,0.625,0.06,0.585445880538693,0,0.00874405567627377,0.0
MZTI,2024-04-30,SPY,XLP,MDY,LR,0.625,0.06,0.6201441577628976,0,0.008761062348475391,0.0
WWD,2024-04-30,SPY,XLI,MDY,LR,0.55,0.1,0.49327938110070446,0,0.022850050119746126,0.0
NLY,2024-04-30,SPY,XLRE,MDY,LR,0.65,0.1,0.6605862597143696,0,0.013584865460967425,0.0
NYT,2024-04-30,SPY,XLI,,RF,0.6,0.1,0.5398769884331239,0,0.00839510920314954,0.0
VNO,2024-04-30,SPY,XLRE,MDY,RF,0.55,0.1,0.6456423196828771,0,-0.013872924180736908,-0.0
LECO,2024-04-30,SPY,XLI,MDY,RF,0.55,0.02,0.5394656725831425,0,0.004344683710089869,0.0
M,2024-04-30,SPY,XLI,MDY,RF,0.55,0.08,0.549112834744511,0,-0.009755310459306228,-0.0
LSTR,2024-04-30,SPY,XLI,MDY,RF,0.55,0.1,0.5454778960547166,0,-0.007649631371591909,-0.0
LPX,2024-04-30,SPY,XLB,MDY,RF,0.55,0.08,0.522728377940242,0,-0.006755327265231113,-0.0
LNW,2024-04-30,SPY,XLI,MDY,LR,0.55,0.1,0.48072793141161346,0,0.01775456528087626,0.0
OHI,2024-04-30,SPY,XLRE,MDY,RF,0.55,0.1,0.6480192626855349,0,0.00994920423675226,0.0
AAL,2024-04-30,SPY,XLY,MDY,LR,0.55,0.08,0.5102396930563554,0,0.014297532172870695,0.0
KRG,2024-04-30,SPY,XLRE,MDY,RF,0.575,0.1,0.5628756799640479,0,-0.01710309449448035,-0.0
KRC,2024-04-30,SPY,XLRE,MDY,RF,0.55,0.1,0.5611024657926396,0,-0.014947790404335299,-0.0
KMPR,2024-04-30,SPY,XLF,MDY,LR,0.575,0.1,0.6024083020551997,0,0.004075076674935576,0.0
JLL,2024-04-30,SPY,XLRE,MDY,RF,0.55,0.06,0.538625030914789,0,0.0008893164292788041,0.0
WCC,2024-04-30,SPY,XLI,MDY,RF,0.55,0.1,0.526020719111697,0,0.02468659856330157,0.0
JEF,2024-04-30,SPY,XLF,MDY,RF,0.55,0.1,0.5326853479936986,0,0.005946027307864164,0.0
ITT,2024-04-30,SPY,XLI,MDY,RF,0.55,0.1,0.537130280111025,0,0.005874032413001156,0.0
IBOC,2024-04-30,SPY,XLF,IJR,LR,0.55,0.08,0.5823011839184608,0,0.026186682249910977,0.0
WSO,2024-04-30,SPY,XLI,MDY,RF,0.575,0.1,0.5525225435177213,0,0.013292198300219528,0.0
ORA,2024-04-30,SPY,XLU,MDY,LR,0.575,0.06,0.592699639302761,0,0.015056854512287027,0.0
UTHR,2024-04-30,SPY,XLV,MDY,LR,0.575,0.1,0.5038510235875696,0,0.0876070164239672,0.0
SIGI,2024-04-30,SPY,XLF,IJR,RF,0.55,0.06,0.5577832556317645,0,0.005716501485344342,0.0
RNR,2024-04-30,SPY,XLF,,RF,0.55,0.1,0.5028631561989669,0,-0.003655453611112253,-0.0
TTEK,2024-04-30,SPY,XLI,MDY,LR,0.625,0.06,0.5667353112191994,0,-0.0071368920547367305,-0.0
RS,2024-04-30,SPY,XLB,MDY,LR,0.55,0.1,0.5235671045123741,0,0.0010145810588329232,0.0
SAIA,2024-04-30,SPY,XLI,MDY,LR,0.575,0.1,0.5395205132731246,0,0.002475641167309902,0.0
SBRA,2024-04-30,SPY,XLRE,MDY,RF,0.55,0.1,0.5779297077508128,0,0.0021706547586267445,0.0
SF,2024-04-30,SPY,XLF,MDY,LR,0.55,0.04,0.5813059123223047,0,0.001054189732292991,0.0
SLAB,2024-04-30,SPY,XLK,MDY,RF,0.55,0.1,0.515014542359271,0,0.0002655531105386663,0.0
OLN,2024-04-30,SPY,XLB,MDY,RF,0.55,0.1,0.562301263175825,0,-0.009622935405359986,-0.0
SLGN,2024-04-30,SPY,XLB,MDY,LR,0.575,0.1,0.5501698577261979,0,-0.04356724940350954,-0.0
SNV,2024-04-30,SPY,XLF,MDY,LR,0.55,0.06,0.5234084663173315,0,0.018930608317219842,0.0
SNX,2024-04-30,SPY,XLI,MDY,RF,0.55,0.1,0.5272040012487017,0,-0.01924512573003614,-0.0
SON,2024-04-30,SPY,XLB,MDY,RF,0.6,0.08,0.5327936619585756,0,0.009513571757127331,0.0
THC,2024-04-30,SPY,XLI,MDY,LR,0.575,0.06,0.5303335068546404,0,0.0337658958017625,0.0
TTC,2024-04-30,SPY,XLI,MDY,LR,0.55,0.08,0.6114087301923647,0,-0.00189540966603103,-0.0
RLI,2024-04-30,SPY,XLF,IJR,RF,0.6,0.1,0.5537153199561484,0,0.013288239972779467,0.0
HWC,2024-04-30,SPY,XLF,IJR,RF,0.6,0.1,0.5235062770165558,0,0.01924318653139079,0.0
RGLD,2024-04-30,SPY,XLB,MDY,RF,0.55,0.06,0.4974705973439682,0,-0.00014712692476855614,-0.0
WLK,2024-04-30,SPY,XLB,MDY,RF,0.55,0.02,0.5400434594421415,0,0.008183331749286052,0.0
TXRH,2024-04-30,SPY,XLY,MDY,LR,0.6,0.06,0.5641302262368587,0,-0.019715754377805313,-0.0
R,2024-04-30,SPY,XLI,MDY,RF,0.55,0.1,0.5060676319400601,0,0.009963791240313415,0.0
PVH,2024-04-30,SPY,XLY,MDY,RF,0.55,0.04,0.5237450995517964,0,0.020253197356115388,0.0
PPC,2024-04-30,SPY,XLP,,RF,0.575,0.1,0.535383117842075,0,-0.015096086889936258,-0.0
POWI,2024-04-30,SPY,XLK,MDY,RF,0.6,0.06,0.5537109284025786,0,0.0033271495492947054,0.0
UFPI,2024-04-30,SPY,XLI,IJR,RF,0.55,0.06,0.4957741601638216,0,0.007962702614214673,0.0
PCH,2024-04-30,SPY,XLRE,MDY,LR,0.65,0.08,0.6127911645086488,0,0.020302634284505978,0.0
UNM,2024-04-30,SPY,XLF,,RF,0.55,0.1,0.5530910873689356,0,0.02386340333118779,0.0
PAG,2024-04-30,SPY,XLI,MDY,RF,0.575,0.1,0.5373625761064126,0,-0.0002466824499651217,-0.0
OSK,2024-04-30,SPY,XLI,MDY,LR,0.575,0.1,0.4867656578877702,0,0.011131930445328446,0.0
THO,2024-04-30,SPY,XLI,MDY,RF,0.55,0.06,0.5608551722894561,0,-0.006845414737939559,-0.0
OPCH,2024-04-30,SPY,XLV,MDY,RF,0.55,0.1,0.5455159240253539,0,0.002827004518702963,0.0
ONB,2024-04-30,SPY,XLF,IJR,LR,0.55,0.1,0.4839782603027753,0,0.01234220864128362,0.0
RBC,2024-04-30,SPY,XLI,MDY,LR,0.575,0.04,0.5368242473065837,0,0.019569472215344295,0.0
KTOS,2024-04-30,SPY,XLI,IJR,LR,0.575,0.08,0.6033693312641765,0,0.024004919131679903,0.0
HRB,2024-04-30,SPY,XLF,,LR,0.575,0.1,0.5606128640674546,0,0.012291957975331304,0.0
CYTK,2024-04-30,SPY,XLV,IJR,RF,0.55,0.1,0.5707918711289698,0,0.03090278473946078,0.0
CLF,2024-04-30,SPY,XLB,MDY,RF,0.55,0.04,0.5125340581096314,0,-0.016464654114937034,-0.0
CMC,2024-04-30,SPY,XLB,MDY,RF,0.575,0.08,0.5409693415752154,0,0.004963600052520923,0.0
CRS,2024-04-30,SPY,XLI,MDY,RF,0.55,0.1,0.5031021210337208,0,0.15194896882482206,0.0
CSL,2024-04-30,SPY,XLB,MDY,RF,0.55,0.1,0.4712516212865608,0,-0.009781675444847742,-0.0
CUZ,2024-04-30,SPY,XLRE,MDY,RF,0.575,0.1,0.5636420881793984,0,0.00025218603692816924,0.0
CW,2024-04-30,SPY,XLI,MDY,LR,0.575,0.06,0.5180697851291569,0,0.01702838553989285,0.0
CXT,2024-04-30,SPY,XLI,MDY,RF,0.55,0.04,0.5141434154289773,0,-0.01413368430886601,-0.0
DCI,2024-04-30,SPY,XLI,MDY,LR,0.575,0.1,0.5056837619237036,0,0.006245299351048928,0.0
EXPO,2024-04-30,SPY,XLI,IJR,RF,0.575,0.02,0.5759938191728409,0,0.0029971519000790135,0.0
DINO,2024-04-30,SPY,XLE,MDY,RF,0.6,0.1,0.5304674461450434,0,0.007609393559343551,0.0
DKS,2024-04-30,SPY,XLI,MDY,RF,0.55,0.1,0.5251347713668388,0,-0.00842226026760397,-0.0
EGP,2024-04-30,SPY,XLRE,MDY,RF,0.65,0.02,0.6455732863265634,0,0.011442370415754513,0.0
ELS,2024-04-30,SPY,XLRE,MDY,RF,0.575,0.1,0.5554438688596444,0,0.010652495198183544,0.0
ENS,2024-04-30,SPY,XLI,MDY,LR,0.55,0.1,0.5126959602,0,0.011439251925482478,0.0
EPR,2024-04-30,SPY,XLRE,MDY,RF,0.6,0.1,0.5600957597890599,0,0.012838423188556727,0.0
EWBC,2024-04-30,SPY,XLF,IJR,RF,0.55,0.1,0.5241744050851632,0,0.013733908331815545,0.0
CHH,2024-04-30,SPY,XLI,MDY,RF,0.575,0.04,0.546945475099024,0,0.009567401497539109,0.0
CCK,2024-04-30,SPY,XLB,,LR,0.6,0.1,0.6445062689128686,0,0.013515320570617351,0.0
CASY,2024-04-30,SPY,XLI,IJR,LR,0.55,0.1,0.5696399958344638,0,0.0008014714132640358,0.0
CAR,2024-04-30,SPY,XLY,MDY,RF,0.55,0.1,0.5573891256942219,0,0.013194971262832911,0.0
AAON,2024-04-30,SPY,XLI,IJR,RF,0.575,0.1,0.5761492876323857,0,0.008101005621390107,0.0
ADC,2024-04-30,SPY,XLRE,MDY,LR,0.65,0.1,0.6846416617177632,0,0.005506471887818418,0.0
AFG,2024-04-30,SPY,XLF,MDY,LR,0.55,0.08,0.5889498410554806,0,0.008905627022687402,0.0
AGCO,2024-04-30,SPY,XLI,MDY,RF,0.625,0.1,0.5449836012174962,0,-0.015582517824370841,-0.0
ALK,2024-04-30,SPY,XLI,MDY,LR,0.65,0.02,0.6602869818147354,0,-0.015083727204118987,-0.0
ALV,2024-04-30,SPY,XLB,MDY,LR,0.55,0.08,0.48325087329026917,0,0.0028979941976957344,0.0
AN,2024-04-30,SPY,XLI,MDY,RF,0.6,0.1,0.5410862879265288,0,0.015802167187705125,0.0
ANF,2024-04-30,SPY,XLY,MDY,LR,0.55,0.04,0.5662909453087369,0,0.0003699557578969564,0.0
ASGN,2024-04-30,SPY,XLI,IJR,RF,0.55,0.1,0.4885238162570094,0,-0.00510471469144153,-0.0
ATR,2024-04-30,SPY,XLB,MDY,RF,0.55,0.08,0.5221578299505877,0,0.006141204512939166,0.0
AVNT,2024-04-30,SPY,XLB,IJR,LR,0.55,0.1,0.48471138468044084,0,0.0065266419213535504,0.0
BC,2024-04-30,SPY,XLB,MDY,RF,0.575,0.04,0.5395790016144333,0,-0.006200009166607943,-0.0
BCO,2024-04-30,SPY,XLI,MDY,RF,0.55,0.1,0.5138733966744099,0,0.0016132690117075486,0.0
BIO,2024-04-30,SPY,XLV,,RF,0.65,0.06,0.5927421038984666,0,0.01576911280658075,0.0
BRKR,2024-04-30,SPY,XLV,,RF,0.55,0.08,0.5689262422754069,0,0.014251217172380199,0.0
EXP,2024-04-30,SPY,XLI,MDY,LR,0.55,0.1,0.5089027754493455,0,0.01595102695830494,0.0
CUBE,2024-04-30,SPY,XLRE,MDY,LR,0.65,0.1,0.7125753470350384,0,0.01045878391276946,0.0
FIX,2024-04-30,SPY,XLI,IJR,LR,0.575,0.1,0.5215266230818268,0,-0.017374324354830408,-0.0
FCFS,2024-04-30,SPY,XLF,MDY,RF,0.55,0.08,0.49984094576747284,0,0.017363985169223196,0.0
FTI,2024-04-30,SPY,XLE,MDY,LR,0.55,0.1,0.5606914876029326,0,0.011280937686804356,0.0
FLO,2024-04-30,SPY,XLP,MDY,LR,0.6,0.08,0.6142084113525536,0,0.011977549804289963,0.0
HALO,2024-04-30,SPY,XLV,IJR,LR,0.55,0.1,0.480184712166746,0,0.029852316874226632,0.0
GAP,2024-04-30,SPY,XLI,MDY,RF,0.6,0.1,0.5010568208513657,0,-0.027007176076132865,-0.0
GEF,2024-04-30,SPY,XLB,MDY,LR,0.55,0.06,0.49498382668328156,0,-0.0009288871926141365,-0.0
FCN,2024-04-30,SPY,XLV,,LR,0.55,0.04,0.5361906577864705,0,-0.004703668147664099,-0.0
FR,2024-04-30,SPY,XLRE,MDY,LR,0.65,0.02,0.6317193691142751,0,0.014330190298110706,0.0
GPK,2024-04-30,SPY,XLB,MDY,RF,0.575,0.1,0.5566449478303044,0,0.003953251282834466,0.0
NJR,2024-04-30,SPY,XLU,MDY,RF,0.625,0.02,0.5153850493621455,-1,-0.00030146935354743727,-0.0006985306464525628
OGE,2024-04-30,SPY,XLU,,LR,0.65,0.02,0.4538003960293086,-1,-0.0001745552900942384,-0.0008254447099057616
BYD,2024-04-30,SPY,XLI,MDY,RF,0.65,0.02,0.527302918317693,-1,-0.00014921087897360515,-0.0008507891210263949
UMBF,2024-04-30,SPY,XLF,IJR,RF,0.6,0.02,0.5473314689420509,-1,-2.4846829670592454e-05,-0.0009751531703294076
BKH,2024-04-30,SPY,XLU,MDY,RF,0.65,0.02,0.5468074773480073,-1,8.786782217131404e-05,-0.001087867822171314
RRX,2024-04-30,SPY,XLI,MDY,RF,0.65,0.02,0.5140240109881676,-1,0.00011154829874462382,-0.0011115482987446238
HAE,2024-04-30,SPY,XLB,MDY,RF,0.6,0.02,0.543208907397895,-1,0.0005925709828418788,-0.0015925709828418788
TEX,2024-04-30,SPY,XLI,MDY,LR,0.55,0.06,0.3682096655467234,-1,0.000737340902005073,-0.001737340902005073
MSM,2024-04-30,SPY,XLI,MDY,LR,0.575,0.04,0.4124838133662793,-1,0.0010434322885277763,-0.0020434322885277763
CDP,2024-04-30,SPY,XLRE,MDY,RF,0.65,0.06,0.5197105597301906,-1,0.0011021077101968258,-0.0021021077101968256
TOL,2024-04-30,SPY,XLB,MDY,RF,0.575,0.02,0.5315680551912053,-1,0.001256604716942263,-0.002256604716942263
FHI,2024-04-30,SPY,XLF,MDY,LR,0.6,0.08,0.7833282700050036,1,-0.001344149025509169,-0.002344149025509169
TXNM,2024-04-30,SPY,XLU,,RF,0.6,0.02,0.5156359799958324,-1,0.0015240109737436284,-0.0025240109737436284
XRAY,2024-04-30,SPY,XLB,MDY,LR,0.625,0.04,0.5344041033653115,-1,0.0020807668274906202,-0.0030807668274906203
RPM,2024-04-30,SPY,XLB,MDY,LR,0.6,0.08,0.37069889831762043,-1,0.002115725026197488,-0.003115725026197488
INGR,2024-04-30,SPY,XLP,MDY,LR,0.65,0.02,0.512437951242175,-1,0.0026464832880459064,-0.0036464832880459064
IDA,2024-04-30,SPY,XLU,,RF,0.65,0.08,0.5374327855189673,-1,0.0027543512011577644,-0.0037543512011577644
RBA,2024-04-30,SPY,XLI,,LR,0.55,0.04,0.39563479488631886,-1,0.002779780956829759,-0.003779780956829759
CBT,2024-04-30,SPY,XLB,MDY,LR,0.65,0.02,0.6154536031659931,-1,0.003141566962779803,-0.004141566962779803
SSD,2024-04-30,SPY,XLB,IJR,LR,0.55,0.02,0.4573142401466041,-1,0.003901845175411558,-0.004901845175411558
CHE,2024-04-30,SPY,XLV,IJR,LR,0.575,0.02,0.7060131400843517,1,-0.003975240580699467,-0.004975240580699467
LAD,2024-04-30,SPY,XLI,IJR,RF,0.6,0.04,0.512045249420288,-1,0.004030232862523768,-0.005030232862523768
FLS,2024-04-30,SPY,XLI,MDY,LR,0.6,0.04,0.42296209400813045,-1,0.004541934779259227,-0.005541934779259227
WHR,2024-04-30,SPY,XLI,MDY,RF,0.65,0.08,0.5037354612247572,-1,0.0045984851202547,-0.0055984851202547
NNN,2024-04-30,SPY,XLRE,MDY,RF,0.65,0.02,0.6291932721479878,-1,0.004666097333231453,-0.005666097333231453
WTRG,2024-04-30,SPY,XLU,,RF,0.625,0.02,0.5076371387446315,-1,0.005196863954605703,-0.006196863954605703
RYN,2024-04-30,SPY,XLRE,MDY,RF,0.65,0.02,0.6176371734328172,-1,0.005216420975091211,-0.006216420975091211
GGG,2024-04-30,SPY,XLI,MDY,RF,0.625,0.06,0.5455611702031663,-1,0.005458979777627744,-0.006458979777627744
SLM,2024-04-30,SPY,XLF,,LR,0.55,0.1,0.3167153794478533,-1,0.005597903991650192,-0.006597903991650192
LSCC,2024-04-30,SPY,XLK,,RF,0.625,0.08,0.5277500241918996,-1,0.005679592560842071,-0.006679592560842071
EHC,2024-04-30,SPY,XLV,MDY,LR,0.55,0.02,0.5815703714323404,1,-0.006109064544811682,-0.007109064544811682
SEIC,2024-04-30,SPY,XLF,,RF,0.6,0.06,0.5010540752718354,-1,0.0064562095269785555,-0.0074562095269785555
MTZ,2024-04-30,SPY,XLI,MDY,LR,0.6,0.02,0.4356183749877015,-1,0.007003303691815597,-0.008003303691815598
PRGO,2024-04-30,SPY,XLV,,LR,0.6,0.1,0.4748327227317259,-1,0.007106597372922544,-0.008106597372922544
BDC,2024-04-30,SPY,XLI,MDY,RF,0.625,0.02,0.48465128727702045,-1,0.007514165490899891,-0.00851416549089989
ALE,2024-04-30,SPY,XLU,MDY,LR,0.625,0.02,0.42516311938486784,-1,0.008730203422610407,-0.009730203422610408
NEU,2024-04-30,SPY,XLI,MDY,LR,0.6,0.02,0.5583687739842044,-1,0.008789274636758042,-0.009789274636758043
OVV,2024-04-30,SPY,XLE,MDY,RF,0.6,0.06,0.5035154056364819,-1,0.008874737433504701,-0.009874737433504702
CFR,2024-04-30,SPY,XLF,MDY,RF,0.625,0.06,0.5132592750615422,-1,0.00935019179437069,-0.010350191794370689
PB,2024-04-30,SPY,XLF,IJR,RF,0.625,0.04,0.5564952501637144,-1,0.009423240051466981,-0.01042324005146698
FLR,2024-04-30,SPY,XLI,MDY,RF,0.6,0.02,0.5198828803293908,-1,0.009659273278319388,-0.010659273278319389
FHN,2024-04-30,SPY,XLF,MDY,RF,0.6,0.02,0.5111420744670879,-1,0.00993966433845571,-0.01093966433845571
KBH,2024-04-30,SPY,XLB,MDY,RF,0.65,0.08,0.5460320897169567,-1,0.010271852694772815,-0.011271852694772815
THG,2024-04-30,SPY,XLF,MDY,RF,0.65,0.08,0.5386252599948577,-1,0.010275711781043934,-0.011275711781043935
WTS,2024-04-30,SPY,XLI,IJR,RF,0.575,0.02,0.5041441254480689,-1,0.010806703748971953,-0.011806703748971952
NXST,2024-04-30,SPY,XLF,MDY,RF,0.625,0.04,0.5091994040430833,-1,0.010988116050654473,-0.011988116050654474
CHDN,2024-04-30,SPY,XLI,MDY,RF,0.6,0.02,0.5452838444053691,-1,0.012600333419089088,-0.013600333419089089
NOVT,2024-04-30,SPY,XLI,,RF,0.6,0.06,0.5396114057317977,-1,0.01281581333946524,-0.01381581333946524
WBS,2024-04-30,SPY,XLF,MDY,RF,0.625,0.1,0.5196266839497615,-1,0.013189742865297185,-0.014189742865297186
FFIN,2024-04-30,SPY,XLF,IJR,RF,0.625,0.08,0.5192108155056713,-1,0.013587588090307036,-0.014587588090307035
MUR,2024-04-30,SPY,XLE,MDY,RF,0.625,0.08,0.5001322486853232,-1,0.014273062762296219,-0.01527306276229622
WTFC,2024-04-30,SPY,XLF,IJR,RF,0.6,0.04,0.529348130538559,-1,0.014285741970543112,-0.015285741970543113
EEFT,2024-04-30,SPY,XLB,MDY,RF,0.6,0.02,0.5123934724033464,-1,0.014397378851475334,-0.015397378851475334
COHR,2024-04-30,SPY,XLK,IJR,LR,0.55,0.08,0.37709583040923156,-1,0.01458863752392095,-0.01558863752392095
NOV,2024-04-30,SPY,XLE,MDY,LR,0.65,0.06,0.5254171124218205,-1,0.014916878692139646,-0.015916878692139647
TCBI,2024-04-30,SPY,XLF,IJR,RF,0.65,0.06,0.4869918579341672,-1,0.015011349303564342,-0.01601134930356434
ORI,2024-04-30,SPY,XLF,MDY,RF,0.65,0.06,0.47740565353559994,-1,0.01510925746600264,-0.01610925746600264
CACI,2024-04-30,SPY,XLI,IJR,LR,0.65,0.06,0.5818666712136962,-1,0.015408369297078159,-0.01640836929707816
CNO,2024-04-30,SPY,XLF,MDY,LR,0.65,0.02,0.605597538036586,-1,0.01570746798856365,-0.01670746798856365
OZK,2024-04-30,SPY,XLF,IJR,LR,0.625,0.02,0.517980488166559,-1,0.016329680994831702,-0.017329680994831703
NSP,2024-04-30,SPY,XLI,MDY,RF,0.65,0.1,0.5334863913107869,-1,0.017258991455788734,-0.018258991455788735
GBCI,2024-04-30,SPY,XLF,IJR,LR,0.65,0.06,0.49638461388761296,-1,0.017706509578815775,-0.018706509578815776
VMI,2024-04-30,SPY,XLI,MDY,RF,0.65,0.06,0.5295162673852783,-1,0.01773002859988102,-0.018730028599881023
FNB,2024-04-30,SPY,XLF,IJR,RF,0.575,0.02,0.517354338884194,-1,0.017741462804864626,-0.018741462804864627
LFUS,2024-04-30,SPY,XLI,MDY,LR,0.625,0.06,0.508151223065852,-1,0.018089708613723613,-0.019089708613723614
